,ChannelID,ViewCount,likeCount,dislikeCount,uploadedDate,category,videoLanguage,duration,commentCount,subCount,TotalViewCount,VideoCount,channelDate,channelLocation,likePer,dislikePer,LikeDisRatio,days to publish,title
49,cMwnLs4qZEc,629093923,1668556,915149,2017-05-31,People & Blogs,pt-BR,0 days 00:02:00.000000000,0,3050000,641291581,48,2014-12-03,Not specified,26.52,14.55,1.82,910,Bebê de 8 meses chorando ao ver sua irmã chorar
50,bKDdT_nyP54,621641129,3732968,118263,2009-12-13,Music,Not specified,0 days 00:04:14.000000000,125389,3590000,3406795759,43,2009-05-12,Not specified,60.05,1.9,31.61,215,Akon - Smack That (Official Video) ft. Eminem
51,pAgnJDJN4VA,620934869,3154170,118584,2012-11-07,Music,Not specified,0 days 00:04:15.000000000,93500,3050000,4297650857,158,2009-09-02,Not specified,50.8,1.91,26.6,1162,AC/DC - Back In Black (Official Video)
52,W-w3WfgpcGg,618879606,2417572,62065,2011-11-10,Music,Not specified,0 days 00:04:27.000000000,123042,27400000,12018189459,67,2006-09-19,Not specified,39.06,1,39.06,1878,Bruno Mars - It Will Rain (Official Video)
53,3zCmLKNQZYg,618671027,1520203,893825,2019-01-14,Entertainment,en,0 days 00:02:42.000000000,14059,4340000,1146795358,41,2018-11-22,US,24.57,14.45,1.7,53,Full of Candy with Johny Johny Yes Papa Sing-Along Nursery Rhymes Song
54,RSRzIrOqaN4,617127438,2038274,166124,2017-11-24,Music,Not specified,0 days 00:04:54.000000000,51627,8980000,9637046852,161,2011-04-21,Not specified,33.03,2.69,12.28,2409,"Romeo Santos, Daddy Yankee, Nicky Jam - Bella y Sensual (Official Video)"
55,qN4ooNx77u0,617296268,4857644,149818,2017-05-08,Music,Not specified,0 days 00:05:42.000000000,202848,3160000,1342320324,34,2017-03-31,US,78.69,2.43,32.38,38,Harry Styles - Sign of the Times (Video)
56,pUu0FWlMpgk,617114420,1152766,735846,2018-05-08,Education,en,0 days 00:02:35.000000000,1918,85300000,66071232131,536,2006-09-01,US,18.68,11.92,1.57,4267,London Bridge is Falling Down | CoComelon Nursery Rhymes & Kids Songs
57,u9Dg-g7t2l4,616697148,3688000,217116,2015-12-08,Music,Not specified,0 days 00:04:20.000000000,173479,2820000,1615320817,188,2007-11-20,US,59.8,3.52,16.99,2940,Disturbed  - The Sound Of Silence [Official Music Video]
58,GOs96LMUCDA,615675102,1445157,109202,2015-11-09,Music,Not specified,0 days 00:03:46.000000000,43780,5520000,6269723269,375,2014-06-26,MX,23.47,1.77,13.26,501,BANDA MS - SOLO CON VERTE (VIDEO OFICIAL)
59,FOjdXSrtUxA,614575413,2671345,80079,2012-11-09,Music,Not specified,0 days 00:04:23.000000000,89294,44700000,20220647006,161,2006-08-08,Not specified,43.47,1.3,33.44,2285,Ed Sheeran - Give Me Love [Official Video]
60,fdPu-wvl3KE,616835491,1626945,953155,2018-01-10,Education,en,0 days 00:02:05.000000000,3796,85300000,66071232131,536,2006-09-01,US,26.38,15.45,1.71,4149,Peek A Boo | CoComelon Nursery Rhymes & Kids Songs
61,OZLUa8JUR18,614306794,3526284,149187,2012-01-31,Music,Not specified,0 days 00:04:03.000000000,268260,4860000,2897849394,42,2009-05-12,Not specified,57.4,2.43,23.62,994,Lil Wayne - Mirror ft. Bruno Mars (Official Music Video)
62,e-fA-gBCkj0,614459778,2777964,82543,2012-10-15,Music,Not specified,0 days 00:03:55.000000000,123528,27400000,12018189459,67,2006-09-19,Not specified,45.21,1.34,33.74,2218,Bruno Mars - Locked Out Of Heaven (Official Video)
63,Mgfe5tIwOj0,614466268,4374619,156831,2018-01-12,Music,Not specified,0 days 00:03:51.000000000,123652,14300000,5008020430,122,2011-02-05,GB,71.19,2.55,27.92,2533,Dua Lipa - IDGAF (Official Music Video)
64,aZla1ttZHaw,613951112,4837650,328933,2018-03-15,Music,Not specified,0 days 00:05:21.000000000,255801,7040000,1613408942,53,2013-04-13,US,78.8,5.36,14.7,1797,Lil Dicky  - Freaky Friday feat. Chris Brown (Official Music Video)
65,h4eueDYPTIg,615151956,0,0,2014-04-04,Education,en,0 days 00:02:11.000000000,534,36400000,23233502437,358,2013-02-09,IN,0,0,#DIV/0!,419,"Head, Shoulders, Knees & Toes - Exercise Song For Kids"
66,NNqLB7znMLU,614391588,3483770,307975,2018-11-24,Music,Not specified,0 days 00:04:20.000000000,119579,142000000,111947514637,14447,2006-03-13,IN,56.7,5.01,11.32,4639,Leja Re | Dhvani Bhanushali | Tanishk Bagchi | Rashmi Virag |Radhika Rao| Vinay Sapru | Siddharth
67,WA4iX5D9Z64,611990652,2849932,153581,2012-09-01,Music,Not specified,0 days 00:03:36.000000000,204623,26700000,18800582829,125,2009-05-12,US,46.57,2.51,18.55,1208,Taylor Swift - We Are Never Ever Getting Back Together
68,9BMwcO6_hyA,611930709,1987742,95535,2009-06-17,Music,Not specified,0 days 00:06:06.000000000,61732,2910000,4022175530,138,2009-05-12,Not specified,32.48,1.56,20.82,36,Bon Jovi - Always (Official Music Video)
69,nBANlLaki_Y,608115509,710696,389114,2013-11-30,Music,Not specified,0 days 00:02:28.000000000,9702,34300000,31545120008,888,2011-06-02,Not specified,11.69,6.4,1.83,912,Cuidado con la Bomba Chita - Las Canciones del Zoo | El Reino Infantil
70,p03TIGqEc8o,605212771,2738132,199270,2018-02-16,Music,Not specified,0 days 00:03:24.000000000,92286,2450000,1007284656,68,2013-03-11,US,45.24,3.29,13.75,1803,"Sofia Reyes - 1, 2, 3 (feat. Jason Derulo & De La Ghetto) [Official Video]"
71,yIIGQB6EMAM,604895709,2345244,272176,2018-02-08,Music,Not specified,0 days 00:03:23.000000000,97381,142000000,111947514637,14447,2006-03-13,IN,38.77,4.5,8.62,4350,Bom Diggy Diggy  (VIDEO) | Zack Knight | Jasmin Walia | Sonu Ke Titu Ki Sweety
72,ExaWNagWYBI,603607101,1387256,755987,2014-09-19,Music,Not specified,0 days 00:26:32.000000000,8216,17800000,8729409382,378,2009-07-07,CO,22.98,12.52,1.84,1900,Canciones infantiles - las mejores canciones infantiles
73,CUciBrtqFGM,603066066,965577,632746,2015-11-24,Education,Not specified,0 days 00:03:29.000000000,1051,6680000,2588119964,648,2015-06-27,IN,16.01,10.49,1.53,150,Machli Jal Ki Rani hai - Hindi Rhymes | hindi baby songs | Jugnu kids nursery rhymes
74,izGwDsrQ1eQ,602533378,3288353,111021,2009-10-25,Music,Not specified,0 days 00:05:02.000000000,182893,855000,1410422953,115,2009-09-02,Not specified,54.58,1.84,29.66,53,George Michael - Careless Whisper (Official Video)
75,K_9tX4eHztY,602250853,2577518,198666,2016-03-26,Music,Not specified,0 days 00:05:24.000000000,63943,4540000,4425164603,257,2010-06-30,Not specified,42.8,3.3,12.97,2096,Future - Low Life (Official Music Video) ft. The Weeknd
76,iGk5fR-t5AU,601846040,4879230,1170932,2017-08-24,Music,Not specified,0 days 00:06:25.000000000,469636,25500000,19310933123,145,2009-12-13,US,81.07,19.46,4.17,2811,Katy Perry - Swish Swish (Official) ft. Nicki Minaj
77,GtOngOaClgU,601214697,1820731,128907,2016-06-03,Music,Not specified,0 days 00:03:19.000000000,102152,5920000,5431331469,76,2015-12-07,US,30.28,2.14,14.15,179,CNCO - Quisiera (Official Video)
78,79DijItQXMM,602831781,1742118,226059,2016-11-28,Music,Not specified,0 days 00:02:49.000000000,76595,19700000,12991670423,1195,2010-05-20,Not specified,28.9,3.75,7.71,2384,"Dwayne Johnson - You're Welcome (From ""Moana"")"
79,KkYqMa5YXls,600466989,682156,294021,2014-10-03,People & Blogs,en,0 days 00:03:10.000000000,0,9240000,13127109471,1738,2011-10-03,US,11.36,4.9,2.32,1096,Kids 72 Costume Runway Show
80,mI0FKAIlSeU,599655340,314430,246025,2014-04-09,Entertainment,Not specified,0 days 00:21:28.000000000,12390,723000,836855337,334,2013-12-05,US,5.24,4.1,1.28,125,Many Play Doh Eggs Surprise Disney Princess Hello Kitty Cars 2 unboxing
81,Wd2B8OAotU8,598745772,1301125,143959,2016-10-18,Music,en,0 days 00:02:35.000000000,54077,31200000,17027980330,3713,2006-06-07,IN,21.73,2.4,9.05,3786,"Nashe Si Chadh Gayi Full Song, Befikre, Ranveer Singh, Vaani, Arijit Singh, Vishal, Shekhar, Jaideep"
82,oRdxUFDoQe0,599585834,3388039,124941,2011-04-11,Music,Not specified,0 days 00:04:59.000000000,157519,8210000,7958445714,110,2009-09-02,Not specified,56.51,2.08,27.17,586,Michael Jackson - Beat It (Official Video)
83,VlgMnwmKXi0,598112236,1360377,726343,2018-05-27,Education,Not specified,0 days 00:07:59.000000000,0,25400000,7081982867,271,2013-10-25,US,22.74,12.14,1.87,1675,"Darling Darling Yes Sweetie, Eating Pizza + More BST Kids Songs"
84,I8vzbIuvhoo,597461496,0,0,2014-07-11,Howto & Style,Not specified,0 days 00:09:12.000000000,441,11500000,14914753600,2880,2011-04-13,US,0,0,#DIV/0!,1185,Play Doh Sparkle Princess Ariel Elsa Anna Disney Frozen MagiClip Glitter Glider Dolls
85,bPk9bSvQQoc,599624229,1145590,317914,2015-12-01,Music,en,0 days 00:04:24.000000000,49385,142000000,111947514637,14447,2006-03-13,IN,19.11,5.3,3.61,3550,"PREM RATAN DHAN PAYO' Title Song (Full VIDEO) | Salman Khan, Sonam Kapoor | Palak Muchhal T-Series"
86,YxZXLWIx6ik,597745674,2399851,145215,2017-09-29,Music,es-419,0 days 00:04:45.000000000,82913,29900000,10909712227,352,2011-05-16,PR,40.15,2.43,16.52,2328,Daddy Yankee & Bad Bunny - Vuelve (Video Oficial)
87,UWV41yEiGq0,597263520,2063185,112957,2016-08-25,Music,Not specified,0 days 00:04:42.000000000,63431,12500000,6543435735,33,2016-02-13,PR,34.54,1.89,18.28,194,"Diles - Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow"
88,btPJPFnesV4,594405926,2906637,121086,2009-11-14,Music,Not specified,0 days 00:04:11.000000000,113494,398000,732389380,22,2009-10-15,Not specified,48.9,2.04,23.97,30,Survivor - Eye Of The Tiger (Official Music Video)
89,Fvw4vOXyBPU,594082445,2666354,233074,2017-05-05,Music,fr,0 days 00:02:54.000000000,142791,6960000,2112207967,102,2010-01-26,FR,44.88,3.92,11.45,2656,L'Algérino - Les Menottes (Tching Tchang Tchong)
90,VPRjCeoBqrI,593714304,2566476,74864,2014-06-19,Music,Not specified,0 days 00:04:14.000000000,61997,16900000,10393961734,266,2010-01-03,GB,43.23,1.26,34.31,1628,Coldplay - A Sky Full Of Stars (Official Video)
91,2i2khp_npdE,592992061,4139595,84686,2016-06-02,Music,en,0 days 00:03:12.000000000,160228,34700000,8238468111,231,2012-08-25,NO,69.81,1.43,48.82,1377,Alan Walker - Sing Me To Sleep
92,-7w9tdzndjc,592750565,938337,98483,2014-05-14,Music,Not specified,0 days 00:04:43.000000000,19614,3400000,1697251840,155,2013-02-05,MX,15.83,1.66,9.54,463,BANDA MS - NO ME PIDAS PERDÓN (VIDEO OFICIAL)
93,fiore9Z5iUg,592731207,2619800,68171,2014-05-20,Music,Not specified,0 days 00:03:14.000000000,45436,3030000,2374539341,269,2011-02-23,Not specified,44.2,1.15,38.43,1182,Lilly Wood & The Prick and Robin Schulz - Prayer In C (Robin Schulz Remix) (Official)
94,Tet6_BlStEM,592724598,2602431,383873,2018-03-23,Music,id,0 days 00:03:54.000000000,173047,6620000,2974396578,1489,2012-02-24,ID,43.91,6.48,6.78,2219,Siti Badriah - Lagi Syantik (Official Music Video NAGASWARA) #music
95,rYKOuKaWEjg,592359456,2418646,124404,2018-06-29,Music,Not specified,0 days 00:03:09.000000000,43990,12400000,6862609626,139,2012-04-03,BR,40.83,2.1,19.44,2278,Zé Neto e Cristiano - NOTIFICAÇÃO PREFERIDA - #EsqueceOMundoLaFora
96,U8q6MFtbp0A,594396889,1938526,994465,2018-11-06,Entertainment,Not specified,0 days 00:04:16.000000000,19016,1710000,641709996,15,2018-11-02,MX,32.61,16.73,1.95,4,LABIOS DESAFÍO / LIP CHALLENGE Tik Tok Musically Compilation 2018
97,6_PvbBg63cY,590655237,1410403,729372,2018-04-27,Education,en-US,0 days 00:05:06.000000000,0,3820000,598267950,35,2015-05-19,US,23.88,12.35,1.93,1074,"Johny Johny Yes Papa and More Nursery Rhymes and Kids Songs for Children, Kids and Toddlers"
98,7F37r50VUTQ,591080857,4005858,180508,2017-01-27,Music,Not specified,0 days 00:04:17.000000000,128027,26700000,18800582829,125,2009-05-12,US,67.77,3.05,22.22,2817,"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)"
99,DzwkcbTQ7ZE,590587932,3724394,101469,2015-04-23,Music,Not specified,0 days 00:03:53.000000000,98062,6700000,4315690406,77,2010-11-03,Not specified,63.06,1.72,36.66,1632,Jessie J - Flashlight (from Pitch Perfect 2) (Official Video)
100,kHue-HaXXzg,589835976,3203760,203262,2013-11-01,Music,Not specified,0 days 00:03:51.000000000,162593,11600000,4843312111,169,2009-05-12,Not specified,54.32,3.45,15.74,1634,"Demi Lovato - Let It Go (from ""Frozen"") (Official Video)"
101,vrLu-gdkG6I,590312780,1262185,791256,2015-09-05,Entertainment,Not specified,0 days 00:09:08.000000000,3186,5980000,3265217764,519,2014-11-17,RU,21.38,13.4,1.6,292,Песенки для детей - Едет трактор - мультик про машинки
102,HgzGwKwLmgM,589146832,3387346,78075,2008-08-01,Music,Not specified,0 days 00:03:37.000000000,180274,12500000,6415737837,825,2008-07-07,GB,57.5,1.33,43.23,25,Queen - Don't Stop Me Now (Official Video)
103,hmE9f-TEutc,588779292,8114443,205301,2016-10-09,Music,ko,0 days 00:06:04.000000000,1004945,37200000,9644770770,392,2008-06-04,KR,137.82,3.49,39.49,3049,BTS (방탄소년단) '피 땀 눈물 (Blood Sweat & Tears)' Official MV
104,6EEW-9NDM5k,587111796,4369728,116764,2009-06-17,Music,Not specified,0 days 00:04:25.000000000,179771,3590000,3406795759,43,2009-05-12,Not specified,74.43,1.99,37.4,36,Akon - Lonely (Official Video)
105,m7Bc3pLyij0,589644537,8491376,205038,2018-09-24,Music,en,0 days 00:03:54.000000000,580824,45900000,9056786663,442,2015-04-06,US,144.01,3.48,41.38,1267,Marshmello ft. Bastille - Happier (Official Music Video)
106,OYwdXMPu17E,586500383,2240006,113348,2018-07-26,Music,Not specified,0 days 00:04:16.000000000,48186,6950000,3504917192,40,2016-12-06,CO,38.19,1.93,19.79,597,Culpables - MTZ Manuel Turizo
107,m-M1AtrxztU,585130397,2900618,74433,2013-12-05,Music,en,0 days 00:04:29.000000000,76705,8790000,5608218966,104,2010-06-21,Not specified,49.57,1.27,39.03,1263,Clean Bandit - Rather Be ft. Jess Glynne [Official Video]
108,zRIbf6JqkNc,584192524,1836467,78869,2009-10-09,Music,Not specified,0 days 00:05:14.000000000,64333,4740000,4947201402,39,2009-05-12,Not specified,31.44,1.35,23.29,150,Guns N' Roses - Don't Cry
109,lRWqYR3e7xE,584632699,1606468,83062,2011-04-12,Music,Not specified,0 days 00:04:53.000000000,63158,3910000,4246639008,48,2009-05-12,Not specified,27.48,1.42,19.35,700,Don Omar - Taboo
110,kPBzTxZQG5Q,583905526,2546987,85739,2009-10-05,Music,Not specified,0 days 00:03:56.000000000,80969,974000,1265039698,32,2009-05-12,Not specified,43.62,1.47,29.67,146,3 Doors Down - Here Without You (Official Video)
111,58u-zkDLNPg,585648192,2129292,120020,2019-08-22,Music,Not specified,0 days 00:04:52.000000000,37338,341,616898786,13,2019-02-25,Not specified,36.36,2.05,17.74,178,"Tainy, Anuel AA, Ozuna - Adicto (Official Video)"
112,wZRWpr1G1Qw,583155426,1403993,67767,2015-04-17,Music,Not specified,0 days 00:03:55.000000000,38260,4430000,4012251769,78,2013-09-26,Not specified,24.08,1.16,20.76,568,"Wisin, Carlos Vives - Nota de Amor (Official Video) ft. Daddy Yankee"
113,waU75jdUnYw,582050683,4110247,151963,2015-01-21,Music,Not specified,0 days 00:04:36.000000000,80933,10800000,9346676610,79,2011-07-13,CA,70.62,2.61,27.06,1288,The Weeknd - Earned It (from Fifty Shades Of Grey) (Explicit) (Official Video)
114,svVSim1xils,580887839,623165,438854,2015-01-26,Education,en,0 days 01:09:41.000000000,809,24000000,14442931263,338,2008-08-26,Not specified,10.73,7.55,1.42,2344,Johny Johny Yes Papa Nursery Rhyme - Kids' Songs - 3D Animation English Rhymes For Children
115,qDRORgoZxZU,580235113,3549033,278901,2016-05-10,Music,Not specified,0 days 00:03:03.000000000,195945,8380000,6090651612,101,2014-02-26,Not specified,61.17,4.81,12.72,804,Meghan Trainor - Me Too
116,6ONRf7h3Mdk,584616910,5652493,260828,2018-10-19,Music,Not specified,0 days 00:05:23.000000000,247820,1970000,3324413323,59,2012-09-15,Not specified,96.69,4.46,21.68,2225,Travis Scott - SICKO MODE ft. Drake (Official Video)
117,PjTU0DmBWiU,580850509,4022578,262592,2018-06-13,Entertainment,hi,0 days 00:03:12.000000000,244717,21200000,6039821251,343,2016-10-22,IN,69.25,4.52,15.32,599,Prada : Jass Manak (Official Video) Satti Dhillon | Latest Punjabi Song | GK DIGITAL | Geet MP3
118,u3u22OYqFGo,578627036,3143029,162963,2014-08-13,Music,Not specified,0 days 00:05:31.000000000,121099,5030000,3194495954,68,2013-02-25,Not specified,54.32,2.82,19.26,534,Iggy Azalea - Black Widow ft. Rita Ora (Official Music Video)
119,orxxp-3gBiE,580267445,1171431,731221,2009-09-12,Film & Animation,pt,0 days 00:03:12.000000000,9142,22600000,15646140419,51,2006-08-30,BR,20.19,12.6,1.6,1109,Mariana - DVD Galinha Pintadinha - Desenho Infantil
120,KRaWnd3LJfs,578509540,2936558,80893,2012-05-11,Music,Not specified,0 days 00:04:40.000000000,169901,15000000,15235887825,122,2009-05-12,US,50.76,1.4,36.26,1095,Maroon 5 - Payphone ft. Wiz Khalifa (Explicit) (Official Music Video)
121,AByfaYcOm4A,577923327,3699637,121442,2013-04-09,Music,Not specified,0 days 00:03:36.000000000,313049,11600000,4843312111,169,2009-05-12,Not specified,64.02,2.1,30.49,1428,Demi Lovato - Heart Attack (Official Video)
122,GX8Hg6kWQYI,579025992,9708528,170459,2018-10-01,Music,Not specified,0 days 00:02:18.000000000,872278,25800000,5052299198,104,2015-06-23,US,167.67,2.94,57.03,1196,XXXTENTACION - MOONLIGHT (OFFICIAL MUSIC VIDEO)
123,FTQbiNvZqaY,576872976,2817221,113112,2013-05-22,Music,Not specified,0 days 00:04:35.000000000,163491,327000,914191337,46,2010-12-01,Not specified,48.84,1.96,24.92,903,Toto - Africa (Official Music Video)
124,kdemFfbS5H0,575839323,3152577,320807,2014-01-29,Music,Not specified,0 days 00:03:44.000000000,178475,20500000,836705508,208,2012-09-22,US,54.75,5.57,9.83,494,#SELFIE (Official Music Video) - The Chainsmokers
125,SX_ViT4Ra7k,577202729,1993768,99998,2018-02-26,Music,Not specified,0 days 00:04:35.000000000,192751,4960000,2786030376,55,2010-03-31,Not specified,34.54,1.73,19.97,2889,米津玄師  MV「Lemon」
126,eFOu-RPXxi4,575970928,0,0,2015-05-08,Education,en,0 days 00:01:52.000000000,2,30300000,26532817264,1219,2011-06-22,US,0,0,#DIV/0!,1416,Learn with Little Baby Bum | Getting Dressed Song | Nursery Rhymes for Babies | ABCs and 123s
127,Ri7-vnrJD3k,573374354,2447510,73755,2011-11-16,Music,Not specified,0 days 00:03:59.000000000,95095,15600000,8877180988,31,2009-10-15,Not specified,42.69,1.29,33.09,762,Adele - Set Fire To The Rain (Live at The Royal Albert Hall)
128,HyKw9F1QMz4,573425314,1649462,1039215,2013-07-29,Music,Not specified,0 days 00:02:56.000000000,1215,21700000,12248252136,299,2013-06-06,AR,28.77,18.12,1.59,53,La Gallina Turuleca - Las Canciones de la Granja de Zenón 1
129,WXBHCQYxwr0,574638632,4338091,149340,2018-08-27,Music,Not specified,0 days 00:03:28.000000000,108533,3050000,965480151,77,2017-08-14,Not specified,75.49,2.6,29.03,378,Ava Max - Sweet but Psycho [Official Music Video]
130,9vMh9f41pqE,572654573,3997127,93837,2014-04-22,Music,Not specified,0 days 00:03:19.000000000,98815,27200000,16570265109,9594,2007-07-12,NL,69.8,1.64,42.56,2476,"Dimitri Vegas, Martin Garrix, Like Mike - Tremor (Official Music Video)"
131,vPwQ71gAxn4,574789915,1613676,939622,2018-10-12,Education,en,0 days 00:34:22.000000000,10082,85300000,66071232131,536,2006-09-01,US,28.07,16.35,1.72,4424,Yes Yes Bedtime Song + More Nursery Rhymes & Kids Songs - CoComelon
132,4NJlUribp3c,572998046,5485543,183870,2016-03-10,Music,Not specified,0 days 00:04:08.000000000,292926,2970000,1126754170,35,2016-03-07,US,95.73,3.21,29.82,3,Desiigner - Panda (Official Audio)
133,yWo_uSJQE-s,572378292,1237515,95125,2016-07-08,Music,Not specified,0 days 00:04:49.000000000,34086,483000,578417612,11,2012-12-04,Not specified,21.62,1.66,13.02,1312,"IAmChino - Ay Mi Dios ft. Pitbull, Yandel, CHACAL (Official Music Video)"
134,rPvh3WsRt2Q,576521520,859943,325526,2015-02-16,Music,en,0 days 00:06:16.000000000,30830,8640000,3598481782,1374,2011-10-13,Not specified,14.92,5.65,2.64,1222,Maiyya Yashoda - Video Song - Alka Yagnik Hit Songs - Anuradha Paudwal Songs
135,iPGgnzc34tY,577729846,3252599,228198,2018-04-06,Music,Not specified,0 days 00:02:56.000000000,105072,4130000,1388504457,18,2016-06-20,FR,56.3,3.95,14.25,655,Aya Nakamura - Djadja (Clip officiel)
136,ylWjaP0Z-20,573055417,830683,500210,2014-04-05,Music,Not specified,0 days 00:02:01.000000000,7306,34300000,31545120008,888,2011-06-02,Not specified,14.5,8.73,1.66,1038,Caballo Verde - Canciones de la Granja 2
137,1dttq5p0xUM,572412629,0,0,2014-06-17,Education,en,0 days 00:02:39.000000000,17,36400000,23233502437,358,2013-02-09,IN,0,0,#DIV/0!,493,Baa Baa Black Sheep - The Joy of Sharing!
