tag_count,is_answered,is_closed,view_count,answer_count,last_edit_date,score,percentage
3,0,0.0,6,0,0,0,14.8
3,1,1.0,100,5,1,100,88.0
4,0,1.0,22,0,1,0,10.6
2,1,1.0,100,2,1,3,42.2
3,1,1.0,100,3,1,47,62.8
3,1,1.0,100,1,0,6,47.4
4,1,1.0,100,3,1,1,45.4
4,0,1.0,10,1,1,0,9.0
4,1,1.0,19,1,0,1,22.099999999999998
5,0,1.0,9,0,0,0,12.7
4,0,1.0,15,1,0,0,15.5
3,0,1.0,9,0,0,0,10.7
2,1,1.0,100,3,0,0,48.0
5,0,1.0,23,0,1,0,11.899999999999999
1,0,0.0,31,0,1,0,15.299999999999999
3,1,1.0,48,2,1,0,26.4
4,0,1.0,31,1,0,0,20.299999999999997
2,1,1.0,100,4,1,29,56.6
3,1,1.0,55,2,0,0,33.5
5,1,1.0,100,5,1,100,90.0
5,0,1.0,100,0,1,3,36.2
5,0,1.0,22,1,1,0,13.6
3,0,1.0,47,3,1,2,23.900000000000002
5,0,1.0,17,0,0,0,15.1
4,0,1.0,18,0,0,0,14.399999999999999
3,1,1.0,100,4,1,5,48.0
3,1,1.0,43,4,1,1,29.299999999999997
5,0,1.0,11,0,0,0,13.3
4,0,1.0,6,0,0,0,10.8
2,0,1.0,6,0,0,0,8.8
3,0,1.0,20,0,1,0,9.0
5,0,1.0,10,0,1,0,8.0
1,0,1.0,4,0,0,0,7.2
3,0,1.0,18,1,1,0,10.399999999999999
2,1,1.0,100,5,1,9,50.6
5,0,1.0,8,0,0,0,12.4
3,0,0.0,25,0,1,0,15.5
5,1,1.0,49,1,1,0,26.7
1,0,0.0,9,1,0,0,15.7
3,1,1.0,100,2,0,8,50.2
1,0,0.0,20,0,1,0,12.0
3,1,1.0,29,1,1,1,19.099999999999998
3,0,1.0,31,1,1,1,14.7
4,1,1.0,100,3,1,7,47.8
2,1,1.0,100,1,1,23,48.2
5,1,1.0,20,1,1,0,18.0
4,1,1.0,25,2,0,1,25.9
3,0,1.0,21,0,0,0,14.3
5,0,1.0,19,0,1,0,10.7
3,0,1.0,13,1,1,0,8.9
3,1,1.0,26,1,1,1,18.2
5,0,1.0,24,1,1,0,14.2
5,0,1.0,23,1,1,0,13.899999999999999
3,0,1.0,11,0,0,0,11.3
3,0,1.0,49,1,1,0,19.7
5,0,0.0,24,1,0,0,24.2
5,0,1.0,43,1,1,0,19.9
4,1,1.0,100,3,1,1,45.4
4,0,1.0,5,1,0,0,12.5
3,1,1.0,13,1,0,0,18.9
2,0,0.0,30,1,0,0,23.0
5,0,1.0,23,3,0,0,22.9
3,0,1.0,13,0,0,0,11.9
4,0,1.0,8,0,1,0,6.4
2,1,1.0,20,1,1,1,15.4
3,0,0.0,31,1,0,0,24.299999999999997
1,0,1.0,7,0,1,0,3.1
5,0,0.0,52,0,1,0,25.6
3,1,1.0,44,1,1,0,23.2
2,1,1.0,35,2,1,0,21.5
3,0,0.0,18,0,1,0,13.399999999999999
3,1,1.0,56,2,1,0,28.8
3,1,1.0,100,3,1,3,45.2
2,0,0.0,35,1,1,0,19.5
4,0,1.0,10,0,1,0,7.0
2,1,1.0,30,2,1,0,20.0
2,0,1.0,17,0,1,0,7.1
5,0,1.0,8,0,0,0,12.4
3,0,1.0,23,0,1,1,10.299999999999999
2,1,1.0,11,1,0,0,17.3
1,1,1.0,22,1,0,0,19.6
2,0,1.0,100,1,1,3,35.2
5,0,1.0,6,0,0,0,11.8
4,0,1.0,34,0,1,0,14.2
3,1,1.0,14,1,1,0,14.2
2,0,1.0,6,0,0,0,8.8
2,1,1.0,37,2,1,0,22.1
4,0,1.0,33,1,1,0,15.9
3,0,0.0,22,0,1,0,14.6
3,1,1.0,24,1,0,0,22.2
4,1,1.0,25,2,0,0,25.5
2,0,1.0,7,0,0,0,9.1
3,1,0.0,13,2,0,0,25.9
2,1,1.0,32,3,1,0,22.6
3,0,1.0,13,1,0,0,13.9
4,0,1.0,51,1,1,0,21.299999999999997
5,0,1.0,22,1,0,0,18.6
2,1,1.0,100,5,1,69,74.6
2,0,1.0,7,1,0,1,11.5
1,0,1.0,86,0,1,0,26.8
3,1,1.0,48,2,0,0,31.4
5,1,1.0,23,1,0,0,23.9
2,1,1.0,100,5,0,32,64.8
3,1,0.0,100,5,1,38,68.2
4,1,1.0,100,5,1,29,60.6
3,1,1.0,80,4,0,3,46.2
3,0,1.0,25,1,0,0,17.5
2,1,1.0,35,2,1,0,21.5
3,0,1.0,4,0,0,0,9.2
3,0,1.0,5,0,0,0,9.5
4,0,1.0,15,1,0,0,15.5
2,1,1.0,25,1,0,0,21.5
2,1,1.0,100,5,1,100,87.0
5,0,1.0,7,0,0,0,12.1
2,1,1.0,100,5,1,100,87.0
2,0,1.0,8,0,0,0,9.4
3,0,0.0,22,1,1,0,16.6
3,1,1.0,100,5,1,100,88.0
1,1,1.0,41,3,1,0,24.299999999999997
3,0,1.0,9,0,0,0,10.7
5,0,1.0,4,0,0,0,11.2
4,0,1.0,13,0,1,0,7.9
3,0,1.0,25,0,0,0,15.5
3,1,1.0,13,1,0,0,18.9
4,0,1.0,23,1,0,0,17.9
2,1,0.0,25,1,1,0,21.5
3,0,1.0,25,1,1,0,12.5
4,0,0.0,11,0,1,0,12.3
3,1,1.0,16,1,1,1,15.200000000000001
5,0,1.0,28,2,0,0,22.4
3,0,1.0,5,0,0,0,9.5
4,0,1.0,13,0,0,0,12.9
5,1,1.0,21,1,1,0,18.3
3,1,1.0,28,1,1,1,18.799999999999997
2,1,1.0,29,2,1,0,19.7
3,0,1.0,8,0,1,0,5.4
1,1,1.0,39,1,0,0,24.7
4,0,1.0,25,3,0,0,22.5
4,0,0.0,11,0,1,0,12.3
2,0,1.0,18,0,1,0,7.3999999999999995
4,0,1.0,8,1,0,0,13.4
4,1,1.0,26,1,1,0,18.8
1,1,1.0,40,3,0,1,29.4
2,0,1.0,15,1,0,0,13.5
3,0,1.0,12,0,0,0,11.6
4,0,1.0,14,0,1,0,8.2
3,1,1.0,100,2,1,0,42.0
3,0,1.0,85,0,0,0,33.5
5,1,1.0,41,2,0,1,31.699999999999996
4,1,1.0,17,1,1,0,16.1
2,0,0.0,24,0,0,0,19.2
4,1,1.0,40,1,0,0,28.0
3,1,1.0,53,5,0,5,40.9
2,1,1.0,30,1,0,0,23.0
4,0,1.0,9,0,0,0,11.7
3,0,1.0,22,1,1,0,11.6
5,1,1.0,100,5,1,15,56.0
4,1,1.0,15,1,1,0,15.5
1,1,0.0,32,1,1,0,22.6
5,0,1.0,100,0,1,0,35.0
5,1,1.0,24,3,0,0,28.2
3,0,1.0,6,0,0,0,9.8
2,0,1.0,18,1,0,0,14.399999999999999
3,1,1.0,100,2,1,1,42.4
2,0,1.0,14,0,0,0,11.2
3,0,1.0,23,2,0,0,18.9
5,1,1.0,100,5,1,34,63.6
1,1,1.0,22,1,0,0,19.6
2,1,1.0,100,2,1,21,49.4
2,1,1.0,15,1,1,0,13.5
4,1,1.0,100,4,1,5,49.0
5,0,1.0,4,0,0,0,11.2
2,1,1.0,100,4,1,10,49.0
2,0,0.0,23,0,1,0,13.899999999999999
4,0,1.0,24,2,1,0,15.2
3,0,1.0,30,0,1,1,12.4
1,0,1.0,12,1,1,0,6.6
3,1,1.0,12,1,1,0,13.6
3,0,1.0,13,0,1,0,6.9
4,1,1.0,12,1,1,0,14.6
4,0,1.0,15,0,1,0,8.5
2,0,1.0,5,1,0,0,10.5
2,1,1.0,17,1,1,1,14.5
5,0,1.0,18,0,0,0,15.399999999999999
4,1,1.0,49,4,1,0,31.7
4,1,1.0,74,1,0,2,39.0
5,0,1.0,15,0,1,0,9.5
2,1,1.0,33,1,0,0,23.9
3,1,1.0,24,1,1,1,17.599999999999998
2,0,1.0,19,1,1,0,9.7
5,1,1.0,100,3,0,2,51.8
1,0,1.0,10,1,0,0,11.0
2,1,1.0,26,1,0,2,22.6
3,0,1.0,14,0,1,0,7.2
3,0,1.0,9,0,0,0,10.7
4,0,1.0,20,0,0,0,15.0
3,1,1.0,25,1,1,1,17.9
1,1,1.0,100,2,1,14,45.6
4,0,1.0,26,0,1,0,11.8
3,0,1.0,100,1,0,2,40.8
3,1,1.0,100,2,1,4,43.6
3,1,1.0,33,3,1,1,24.299999999999997
4,0,1.0,10,0,1,0,7.0
3,1,1.0,33,3,1,1,24.299999999999997
4,0,1.0,10,0,1,0,7.0
2,0,1.0,11,0,0,0,10.3
2,0,1.0,15,0,1,0,6.5
2,1,1.0,100,4,1,41,61.400000000000006
5,0,1.0,27,0,1,0,13.1
2,1,1.0,35,3,1,0,23.5
5,1,0.0,100,1,1,2,47.8
2,0,1.0,7,0,1,0,4.1
2,1,1.0,38,5,1,0,28.4
4,1,1.0,25,1,0,0,23.5
4,0,1.0,18,0,1,0,9.399999999999999
3,0,1.0,16,2,0,0,16.8
2,1,1.0,100,3,0,1,48.4
2,0,1.0,37,0,1,0,13.1
2,0,1.0,8,0,1,0,4.4
5,0,1.0,42,1,1,0,19.6
2,0,1.0,38,2,0,0,22.4
1,0,0.0,33,0,1,0,15.9
5,1,1.0,100,3,1,6,48.4
4,0,1.0,23,0,0,0,15.899999999999999
3,0,1.0,22,1,1,0,11.6
1,0,1.0,8,0,0,0,8.4
3,1,1.0,100,4,1,4,47.6
3,0,1.0,22,1,0,0,16.6
2,0,0.0,11,0,1,0,10.3
4,0,1.0,19,1,0,0,16.7
1,0,1.0,8,0,0,0,8.4
3,0,1.0,9,0,0,0,10.7
3,0,0.0,14,0,0,0,17.2
3,0,1.0,21,0,0,0,14.3
1,1,1.0,21,2,0,0,21.3
2,0,1.0,28,2,1,0,14.4
2,0,1.0,7,0,0,0,9.1
5,1,1.0,100,2,1,32,56.8
5,0,1.0,54,2,1,0,25.2
2,0,1.0,19,0,1,0,7.7
4,1,1.0,100,3,1,1,45.4
4,0,1.0,16,1,0,0,15.8
5,0,0.0,24,0,0,0,22.2
2,0,1.0,25,1,1,0,11.5
5,0,1.0,17,0,1,0,10.1
5,1,1.0,31,2,0,2,29.099999999999998
5,0,1.0,29,1,1,0,15.7
1,1,1.0,12,1,0,0,16.6
3,0,1.0,9,0,0,0,10.7
5,0,1.0,100,1,1,0,37.0
4,0,0.0,17,0,1,0,14.1
4,1,1.0,29,1,1,0,19.7
3,1,1.0,16,1,0,0,19.8
5,0,1.0,51,0,1,3,21.499999999999996
5,1,1.0,27,2,1,1,22.5
3,0,1.0,16,0,0,0,12.8
2,0,0.0,12,0,0,0,15.6
4,0,1.0,9,0,0,0,11.7
5,1,1.0,100,1,1,0,42.0
3,0,0.0,6,0,0,0,14.8
1,1,1.0,100,2,1,3,41.2
2,1,1.0,16,1,1,1,14.200000000000001
3,0,1.0,100,2,0,4,43.6
2,0,1.0,100,3,0,2,43.8
5,0,1.0,100,1,1,0,37.0
2,0,1.0,100,3,1,0,38.0
5,0,1.0,15,1,0,0,16.5
2,0,1.0,5,0,0,0,8.5
4,0,1.0,11,0,0,0,12.3
2,0,1.0,12,0,1,0,5.6
3,1,1.0,41,2,1,0,24.299999999999997
3,0,1.0,10,0,0,0,11.0
3,0,1.0,35,2,1,0,17.5
3,0,1.0,22,1,0,0,16.6
1,0,0.0,30,0,1,0,15.0
1,0,1.0,11,0,1,0,4.3
2,1,1.0,36,1,1,0,19.799999999999997
2,0,1.0,30,2,1,0,15.0
1,1,1.0,100,5,1,2,46.8
4,0,1.0,25,1,1,0,13.5
3,1,1.0,40,4,1,1,28.4
5,0,1.0,11,0,1,0,8.3
5,1,1.0,31,1,0,3,27.499999999999996
5,1,1.0,22,1,0,0,23.6
1,0,1.0,11,1,0,0,11.3
5,0,1.0,8,1,0,1,14.8
3,1,1.0,100,4,0,2,51.8
3,1,1.0,23,1,0,0,21.9
5,1,1.0,21,1,0,0,23.3
3,0,1.0,22,1,0,0,16.6
1,0,1.0,9,0,0,0,8.7
4,1,1.0,100,2,1,0,43.0
3,0,1.0,33,1,1,1,15.3
5,0,0.0,44,1,1,0,25.2
3,0,1.0,14,0,1,0,7.2
3,0,0.0,14,0,1,0,12.2
3,1,1.0,33,2,1,0,21.9
3,0,1.0,25,1,1,0,12.5
2,0,1.0,8,0,0,0,9.4
3,1,1.0,100,2,1,2,42.8
3,0,1.0,13,0,0,0,11.9
5,0,1.0,100,1,0,0,42.0
1,0,1.0,21,1,0,0,14.3
1,0,1.0,16,1,0,0,12.8
2,1,1.0,30,2,0,1,25.4
4,0,0.0,9,0,0,0,16.7
1,0,1.0,73,1,1,0,24.9
1,1,1.0,44,2,0,0,28.2
2,1,1.0,100,1,1,23,48.2
5,1,1.0,28,1,0,0,25.4
2,0,1.0,6,0,0,0,8.8
3,1,1.0,21,1,1,0,16.3
2,0,1.0,16,0,1,0,6.8
3,0,1.0,26,0,1,0,10.8
1,1,0.0,22,1,0,0,24.6
5,0,1.0,14,0,0,0,14.2
1,0,1.0,9,2,0,0,12.7
3,1,1.0,51,2,1,2,28.099999999999998
5,0,1.0,9,0,0,0,12.7
1,0,1.0,22,0,1,0,7.6
3,0,1.0,14,0,1,1,7.6000000000000005
2,1,1.0,39,1,1,1,21.099999999999998
3,1,1.0,100,3,0,10,53.0
2,0,1.0,100,3,1,4,39.6
3,0,1.0,3,0,0,0,8.9
3,0,1.0,14,0,1,0,7.2
2,1,1.0,44,4,0,0,33.2
5,1,1.0,100,5,0,11,59.4
4,1,1.0,100,3,1,75,75.0
3,0,1.0,58,0,1,0,20.4
4,1,1.0,27,2,0,0,26.1
3,1,1.0,43,1,1,0,22.9
3,1,1.0,26,1,0,1,23.2
1,1,1.0,46,2,0,1,29.199999999999996
2,0,1.0,23,1,1,0,10.899999999999999
2,1,1.0,100,1,1,3,40.2
4,0,1.0,7,0,0,0,11.1
2,1,1.0,13,1,0,0,17.9
1,1,1.0,87,1,1,6,36.49999999999999
5,1,1.0,100,1,1,1,42.4
5,0,0.0,37,0,1,0,21.1
1,1,1.0,100,1,1,0,38.0
5,1,1.0,77,2,0,0,42.099999999999994
5,1,1.0,100,1,0,2,47.8
2,1,1.0,34,2,1,1,21.599999999999998
2,0,1.0,54,1,1,0,20.2
2,0,1.0,8,0,0,0,9.4
2,0,1.0,33,1,1,0,13.9
5,0,1.0,17,0,0,1,15.5
2,0,1.0,58,0,1,0,19.4
5,1,1.0,100,3,1,8,49.2
2,1,1.0,26,1,1,2,17.6
2,0,1.0,25,1,0,0,16.5
3,1,1.0,39,2,1,0,23.7
1,1,1.0,100,5,0,46,69.4
5,1,1.0,25,3,1,1,23.9
2,0,1.0,39,0,1,0,13.7
3,1,1.0,100,5,1,24,57.6
3,1,1.0,100,5,1,64,73.6
3,0,1.0,21,2,1,0,13.3
5,0,1.0,10,0,0,0,13.0
1,0,1.0,53,2,0,0,25.9
5,1,1.0,100,2,1,0,44.0
3,1,1.0,100,3,1,0,44.0
3,1,1.0,32,1,1,0,19.6
2,0,1.0,31,2,1,0,15.299999999999999
4,0,1.0,37,1,1,0,17.1
2,0,1.0,27,1,1,1,12.5
4,1,1.0,55,1,1,0,27.5
4,0,1.0,18,0,1,0,9.399999999999999
5,0,1.0,11,0,1,0,8.3
3,0,1.0,5,0,0,0,9.5
2,0,1.0,18,1,0,0,14.399999999999999
1,1,1.0,32,3,1,0,21.6
3,0,1.0,14,0,1,0,7.2
2,1,1.0,13,1,0,0,17.9
3,0,1.0,100,4,1,6,43.4
2,1,1.0,10,1,1,1,12.4
1,0,1.0,20,0,0,0,12.0
3,1,1.0,100,2,1,16,48.4
1,1,1.0,100,5,0,5,53.0
2,1,1.0,100,1,1,100,79.0
2,0,1.0,11,0,0,0,10.3
4,0,1.0,7,0,0,0,11.1
4,1,1.0,18,1,0,0,21.4
5,0,1.0,18,0,1,0,10.399999999999999
2,1,1.0,100,2,0,0,46.0
4,0,1.0,16,1,0,0,15.8
3,0,1.0,100,1,0,0,40.0
3,0,0.0,15,0,1,0,12.5
5,0,1.0,20,0,1,0,11.0
3,0,1.0,24,0,0,1,15.6
5,0,1.0,32,1,0,0,21.6
4,1,1.0,22,1,1,0,17.6
1,0,1.0,5,0,0,0,7.5
2,1,1.0,27,1,0,0,22.1
3,1,1.0,29,2,1,0,20.7
4,0,1.0,12,0,1,0,7.6
4,1,1.0,19,1,0,1,22.099999999999998
3,0,0.0,19,0,0,0,18.7
3,0,1.0,9,0,1,0,5.699999999999999
5,1,1.0,81,2,1,4,39.9
3,0,1.0,16,1,1,0,9.8
4,0,1.0,19,0,0,1,15.1
2,1,1.0,100,3,0,1,48.4
2,0,1.0,19,2,0,0,16.7
2,1,1.0,100,3,0,26,58.4
5,0,1.0,7,0,0,1,12.5
5,0,1.0,12,0,1,0,8.6
3,0,1.0,9,0,0,0,10.7
3,0,1.0,15,0,0,0,12.5
4,1,1.0,100,2,1,0,43.0
1,0,0.0,13,0,1,0,9.9
3,0,0.0,24,0,1,0,15.2
3,0,1.0,33,0,1,0,12.9
2,0,1.0,5,0,0,0,8.5
2,0,1.0,12,0,1,0,5.6
4,0,1.0,27,1,1,0,14.1
2,0,1.0,8,0,0,0,9.4
2,0,1.0,4,0,0,0,8.2
4,1,1.0,100,2,1,8,46.2
2,1,1.0,100,2,0,2,46.8
4,0,1.0,7,0,0,0,11.1
4,1,1.0,100,2,1,10,47.0
4,0,1.0,12,0,0,0,12.6
4,0,0.0,14,0,0,0,18.2
1,1,1.0,100,5,1,100,86.0
2,0,1.0,24,2,1,0,13.2
5,1,1.0,24,1,1,1,19.599999999999998
2,0,1.0,18,0,0,1,12.799999999999999
2,1,1.0,49,1,1,0,23.7
4,0,1.0,12,0,0,0,12.6
4,0,1.0,29,1,0,0,19.7
5,1,1.0,100,3,0,4,52.6
5,0,1.0,21,1,0,0,18.3
3,1,1.0,100,1,0,14,50.6
2,0,1.0,12,0,0,0,10.6
2,1,1.0,28,1,1,0,17.4
4,0,0.0,9,0,1,0,11.7
3,1,1.0,100,5,0,15,59.0
4,0,1.0,10,0,0,0,12.0
3,1,1.0,100,1,1,3,41.2
3,0,1.0,22,1,1,0,11.6
4,0,1.0,20,0,1,0,10.0
4,0,1.0,20,1,1,0,12.0
4,1,1.0,34,2,0,0,28.2
1,0,1.0,11,0,1,0,4.3
2,0,1.0,20,0,1,0,8.0
2,0,1.0,22,0,1,0,8.6
3,1,1.0,18,2,0,0,22.4
3,0,1.0,23,2,0,0,18.9
4,0,1.0,8,0,1,0,6.4
3,1,1.0,13,1,1,2,14.700000000000001
1,0,1.0,7,0,1,1,3.5
2,1,1.0,100,1,1,0,39.0
2,1,1.0,27,1,0,0,22.1
3,0,0.0,13,0,1,0,11.9
2,0,1.0,16,1,0,0,13.8
2,0,1.0,9,1,0,0,11.7
1,0,1.0,37,1,1,0,14.1
2,1,1.0,23,1,0,0,20.9
5,1,1.0,100,5,1,31,62.4
1,1,1.0,100,2,0,0,45.0
4,1,1.0,40,1,1,0,23.0
3,0,1.0,34,1,1,0,15.2
3,0,1.0,11,0,1,0,6.3
4,1,1.0,100,1,1,3,42.2
3,1,1.0,28,1,0,1,23.799999999999997
5,0,1.0,4,0,0,0,11.2
3,1,1.0,30,1,0,0,24.0
2,1,1.0,100,2,1,0,41.0
5,0,0.0,9,0,1,0,12.7
4,0,1.0,20,0,1,0,10.0
3,1,1.0,100,5,0,22,61.8
3,0,1.0,9,0,0,0,10.7
2,0,1.0,5,0,0,0,8.5
2,1,1.0,36,1,1,0,19.799999999999997
3,1,1.0,100,5,0,1,53.4
4,1,1.0,100,1,0,8,49.2
2,0,1.0,22,0,0,0,13.6
2,0,1.0,8,1,0,0,11.4
2,0,1.0,17,0,1,0,7.1
4,0,0.0,11,0,0,0,17.3
2,0,1.0,7,0,0,0,9.1
3,1,1.0,100,5,1,35,62.0
2,0,0.0,17,0,1,0,12.1
2,0,1.0,17,0,1,0,7.1
2,0,0.0,28,1,1,0,17.4
3,0,0.0,9,0,1,0,10.7
1,1,0.0,14,1,0,0,22.2
3,0,1.0,18,1,0,1,15.799999999999999
4,0,1.0,9,1,0,0,13.7
2,0,1.0,14,0,1,0,6.2
3,0,1.0,7,0,0,0,10.1
1,0,0.0,8,0,0,0,13.4
3,0,1.0,36,0,1,0,13.799999999999999
2,1,1.0,20,2,1,0,17.0
3,1,1.0,100,5,1,2,48.8
5,0,1.0,28,0,0,1,18.799999999999997
3,0,1.0,6,0,0,0,9.8
2,1,1.0,43,2,0,1,29.299999999999997
5,0,1.0,100,1,1,0,37.0
1,0,1.0,11,0,0,0,9.3
3,1,1.0,100,5,1,37,62.8
2,1,1.0,100,2,1,8,44.2
3,1,1.0,46,2,0,0,30.799999999999997
5,0,1.0,27,0,1,0,13.1
2,1,0.0,27,1,1,2,22.900000000000002
2,1,0.0,42,1,1,0,26.6
5,0,1.0,18,0,1,1,10.799999999999999
3,0,1.0,16,1,0,0,14.8
2,1,1.0,43,2,1,0,23.9
2,1,1.0,100,2,0,10,50.0
2,1,1.0,100,2,0,2,46.8
5,1,1.0,58,2,1,1,31.799999999999997
4,0,1.0,8,0,0,0,11.4
1,0,1.0,12,0,1,0,4.6
2,1,1.0,25,1,1,0,16.5
5,1,1.0,13,1,0,0,20.9
4,0,1.0,6,0,0,0,10.8
4,0,1.0,9,0,1,0,6.699999999999999
3,1,1.0,100,2,1,1,42.4
4,1,1.0,100,3,1,0,45.0
3,0,1.0,10,1,0,0,13.0
2,0,1.0,8,0,0,0,9.4
3,1,1.0,22,1,1,0,16.6
1,0,1.0,10,0,0,0,9.0
3,0,1.0,38,2,1,0,18.4
2,0,1.0,39,0,1,1,14.1
4,0,1.0,23,0,0,0,15.899999999999999
2,1,1.0,25,2,0,0,23.5
3,0,1.0,12,0,0,0,11.6
2,0,1.0,8,0,1,0,4.4
2,1,1.0,100,1,1,3,40.2
3,1,1.0,100,3,0,3,50.2
3,0,1.0,27,0,0,0,16.1
2,0,0.0,24,0,1,0,14.2
3,0,1.0,5,0,0,0,9.5
3,0,1.0,25,0,1,0,10.5
4,1,0.0,23,1,0,0,27.9
3,1,1.0,100,4,0,12,55.8
3,1,1.0,11,1,1,0,13.3
5,0,1.0,100,2,1,1,39.4
3,0,1.0,22,2,0,0,18.6
2,0,0.0,19,0,1,0,12.7
4,0,1.0,31,1,0,0,20.299999999999997
3,1,1.0,100,4,0,4,52.6
4,1,1.0,100,2,1,2,43.8
2,1,1.0,100,2,1,1,41.4
3,1,1.0,99,2,0,2,47.5
2,0,1.0,27,1,1,0,12.1
3,0,1.0,11,0,0,0,11.3
2,1,1.0,24,1,1,0,16.2
2,0,1.0,5,0,0,0,8.5
3,0,1.0,6,0,0,0,9.8
2,0,1.0,27,0,1,0,10.1
1,0,0.0,24,1,1,0,15.2
3,1,1.0,28,1,1,1,18.799999999999997
1,0,0.0,22,0,1,0,12.6
1,0,1.0,7,1,0,0,10.1
3,0,1.0,25,1,0,1,17.9
2,1,1.0,62,4,1,0,33.599999999999994
4,0,1.0,12,0,0,0,12.6
5,0,0.0,17,0,0,0,20.1
2,0,1.0,11,0,0,0,10.3
2,0,1.0,12,0,1,0,5.6
2,1,1.0,58,1,0,1,31.799999999999997
4,0,1.0,10,0,1,0,7.0
4,1,1.0,18,1,0,0,21.4
3,0,1.0,17,1,1,0,10.1
3,0,1.0,12,0,0,0,11.6
5,0,1.0,100,3,1,2,41.8
2,1,1.0,100,2,0,2,46.8
3,1,1.0,35,3,0,1,29.9
3,0,1.0,10,0,0,0,11.0
2,0,1.0,18,1,1,0,9.399999999999999
4,1,1.0,100,5,1,100,89.0
4,1,1.0,100,4,1,3,48.2
3,1,1.0,22,1,0,1,22.0
3,0,1.0,33,2,1,0,16.9
2,0,1.0,8,0,0,0,9.4
3,1,1.0,25,3,0,0,26.5
3,0,1.0,19,1,0,0,15.7
3,1,1.0,39,2,1,1,24.099999999999998
3,0,1.0,14,0,0,0,12.2
5,1,1.0,100,2,1,3,45.2
4,1,1.0,100,2,0,2,48.8
2,1,1.0,100,5,1,100,87.0
2,1,1.0,27,3,1,1,21.5
5,0,1.0,29,0,1,0,13.7
3,0,1.0,23,1,1,0,11.899999999999999
4,1,1.0,100,2,1,3,44.2
2,0,0.0,14,0,0,0,16.2
2,1,1.0,100,5,1,14,52.6
1,0,1.0,28,0,1,0,9.4
4,1,1.0,100,2,1,1,43.4
3,1,0.0,43,2,0,0,34.9
4,1,0.0,32,3,1,0,29.6
2,0,0.0,24,0,0,0,19.2
2,1,1.0,100,5,1,57,69.8
5,0,1.0,28,1,0,0,20.4
3,0,1.0,4,0,0,0,9.2
2,0,1.0,41,1,0,1,21.699999999999996
3,0,1.0,13,0,0,0,11.9
1,1,1.0,35,1,0,1,23.9
3,0,1.0,19,0,0,0,13.7
3,0,1.0,43,3,1,0,21.9
5,1,1.0,29,2,1,0,22.7
3,1,1.0,100,2,1,2,42.8
1,0,1.0,12,1,0,0,11.6
3,0,1.0,15,1,1,0,9.5
1,0,1.0,10,0,0,0,9.0
1,0,1.0,97,1,0,0,37.099999999999994
3,0,0.0,14,0,1,0,12.2
3,1,1.0,28,1,1,2,19.2
3,1,1.0,100,4,1,9,49.6
2,0,1.0,16,0,1,0,6.8
4,1,1.0,100,5,1,10,53.0
4,1,1.0,26,2,1,0,20.8
2,0,1.0,23,0,1,0,8.899999999999999
3,0,1.0,21,0,1,0,9.3
2,0,1.0,24,1,1,1,11.6
2,0,0.0,31,0,0,0,21.299999999999997
4,1,0.0,37,2,1,4,30.700000000000003
1,1,1.0,28,1,0,0,21.4
4,1,1.0,10,1,0,1,19.4
2,1,1.0,41,1,1,0,21.299999999999997
2,1,1.0,34,1,1,1,19.599999999999998
2,0,0.0,10,0,0,0,15.0
3,0,1.0,15,1,0,1,14.9
4,0,1.0,33,0,0,3,20.099999999999998
2,1,1.0,39,2,0,0,27.7
1,1,1.0,14,1,0,0,17.2
2,1,0.0,41,2,1,1,28.699999999999996
4,1,1.0,100,2,1,1,43.4
2,1,1.0,37,1,1,0,20.1
5,0,1.0,29,1,1,0,15.7
2,0,1.0,81,1,1,0,28.3
2,1,1.0,100,1,1,0,39.0
5,0,1.0,13,0,1,0,8.9
5,0,0.0,13,0,0,0,18.9
4,1,1.0,32,1,0,1,26.0
4,0,1.0,13,0,0,0,12.9
4,0,1.0,33,2,0,0,22.9
2,0,0.0,14,0,1,0,11.2
1,0,1.0,8,0,0,0,8.4
1,0,1.0,5,0,0,0,7.5
2,1,1.0,100,5,1,27,57.8
3,0,1.0,26,0,0,0,15.8
1,0,1.0,34,2,0,0,20.2
4,1,1.0,100,5,1,3,50.2
1,1,1.0,23,1,1,1,15.299999999999999
3,0,1.0,2,0,0,0,8.6
1,0,1.0,30,2,0,0,19.0
2,0,1.0,17,0,1,0,7.1
4,0,1.0,11,1,0,0,14.3
4,0,1.0,8,0,0,0,11.4
3,0,1.0,29,2,0,0,20.7
4,0,1.0,32,1,1,0,15.6
1,1,1.0,100,5,1,47,64.8
4,0,1.0,44,0,1,1,17.599999999999998
5,0,1.0,18,1,0,1,17.799999999999997
4,0,1.0,43,2,0,1,26.299999999999997
2,1,1.0,20,1,0,1,20.4
2,0,0.0,14,0,0,0,16.2
1,1,0.0,75,3,1,0,39.5
4,1,1.0,100,1,1,7,43.8
4,1,1.0,100,2,0,1,48.4
4,0,1.0,69,1,1,0,26.7
3,1,1.0,17,1,0,1,20.5
3,0,0.0,9,0,0,0,15.7
5,0,1.0,4,0,0,0,11.2
1,1,1.0,27,2,0,0,23.1
3,1,1.0,100,2,0,0,47.0
4,0,1.0,23,1,0,0,17.9
3,0,1.0,13,0,0,0,11.9
3,0,0.0,13,0,0,0,16.9
5,1,1.0,100,1,1,0,42.0
2,1,1.0,100,3,0,2,48.8
3,0,0.0,15,0,0,0,17.5
2,0,1.0,19,0,1,0,7.7
